type,adress,price,link_image
Chaussures All star,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3749101_uploaded_image1_1655640567.jpg
Chaussures Vans,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3733375_uploaded_image1_1654717016.jpg
Baskets Yeezy ,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3733379_uploaded_image1_1654717128.jpg
Chaussures homme ,"Grand Yoff, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_3748488_uploaded_image1_1655577401.jpg
Chaussures Nike Fantome ,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3725069_uploaded_image1_1654261171.jpg
Chaussures Cor_Tex,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3748060_uploaded_image1_1655556562.jpg
Baskets Nike Air Force 1,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3725003_uploaded_image1_1654259128.jpg
Baskets Nike Air Force One,"Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3747669_uploaded_image1_1655518821.jpg
Chaussures homme,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3747668_uploaded_image1_1655518563.jpg
Chaussures Adidas,"Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_3747666_uploaded_image1_1655518202.jpg
Chaussures Stan Smith,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706331_uploaded_image1_1653172359.jpg
Chaussures Nike,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706324_uploaded_image1_1653172024.jpg
Chaussures homme,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706322_uploaded_image1_1653171877.jpg
Chaussures Nike,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706327_uploaded_image1_1653172163.jpg
Chaussures Adidas,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706313_uploaded_image1_1653171305.jpg
Chaussures Adidas,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706310_uploaded_image1_1653170978.jpg
Chaussures Adidas,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3706311_uploaded_image1_1653171214.jpg
Chaussures homme,"Medina, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3746225_uploaded_image2_1655431952.jpeg
Baskets Nike Air Force ,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3714846_uploaded_image1_1653693139.jpg
Baskets Vans,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3714850_uploaded_image1_1653693286.jpg
Chaussures homme,"Ouakam, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3746115_uploaded_image2_1655420557.jpeg
Chaussures  Timberland ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3746089_uploaded_image1_1655419299.jpg
Boots homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3746087_uploaded_image1_1655419153.jpg
Baskets  Reebok ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3746082_uploaded_image1_1655419034.jpg
Chaussures cuir homme,"Dakar Plateau, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3745796_uploaded_image1_1655406884.jpg
chaussures de ville berluti,"Parcelle Assainies, Dakar, Sénégal",125 000CFA,https://images.coinafrique.com/thumb_3745519_uploaded_image1_1655396003.jpg
Chaussures Berluti,"Parcelle Assainies, Dakar, Sénégal",125 000CFA,https://images.coinafrique.com/thumb_3745499_uploaded_image1_1655395288.jpg
Chaussures Berluti,"Parcelle Assainies, Dakar, Sénégal",125 000CFA,https://images.coinafrique.com/thumb_3745492_uploaded_image1_1655395112.jpg
Sandales homme,"Colobane, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3745386_uploaded_image1_1655391632.jpg
Chaussures homme ,"Mbao, Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3745060_uploaded_image2_1655382186.jpeg
Chaussures homme,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3744706_uploaded_image1_1655369098.jpg
Babouches Royal ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3744700_uploaded_image1_1655368929.jpg
Babouches marocain homme,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_3744697_uploaded_image1_1655368857.jpg
Chaussures homme,"Dakar, Sénégal",13 000CFA,https://images.coinafrique.com/thumb_3703614_uploaded_image1_1653003209.jpg
Chaussures homme,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3703607_uploaded_image1_1653002872.jpg
Chaussures homme,"Dakar, Sénégal",16 000CFA,https://images.coinafrique.com/thumb_3703608_uploaded_image1_1653002922.jpg
Baskets Adidas,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3706215_uploaded_image1_1653164361.jpg
Chaussures Tony Parker,"Guediawaye, Dakar, Sénégal",60 000CFA,https://images.coinafrique.com/thumb_3744238_uploaded_image1_1655320437.jpg
Chaussures orthopédiques cuir  ,"Grand Yoff, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3744159_uploaded_image1_1655316427.jpg
Souliers Sebago homme ,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3705771_uploaded_image1_1653144687.jpg
Souliers homme ,"Fass, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3705776_uploaded_image1_1653144767.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3743619_uploaded_image1_1655297756.jpg
Chaussures homme,"Ouest Foire, Dakar, Sénégal",28 000CFA,https://images.coinafrique.com/thumb_3743609_uploaded_image1_1655297442.jpg
Baskets Jordan 4 Retro Fligth ,"Dieuppeul-Derklé, Dakar, Sénégal",80 000CFA,https://images.coinafrique.com/thumb_3742546_uploaded_image1_1655239945.jpg
Chaussures homme,"Mermoz-Sacré Coeur, Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_3742153_uploaded_image1_1655223922.jpg
Chaussures Berluti,"Grand Dakar, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3741387_uploaded_image1_1655201036.jpg
Baskets Jordan  4,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3741380_uploaded_image1_1655200826.jpg
Baskets Jordan 4,"Parcelle Assainies, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3741378_uploaded_image1_1655200793.jpg
Bottes homme,"Colobane, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3740764_uploaded_image1_1655153636.jpg
Baskets Nike Air Force 1,"Medina, Dakar, Sénégal",12 400CFA,https://images.coinafrique.com/thumb_3740762_uploaded_image1_1655153603.jpg
Baskets homme ,"Colobane, Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_3740760_uploaded_image1_1655153588.jpg
Souliers Timberland ,"Colobane, Dakar, Sénégal",45 000CFA,https://images.coinafrique.com/thumb_3740752_uploaded_image1_1655153305.jpg
Baskets Nike Air Jordan,"Medina, Dakar, Sénégal",13 500CFA,https://images.coinafrique.com/thumb_3740747_uploaded_image1_1655153209.jpg
Baskets Jordan 1,"Sicap Liberté, Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3740562_uploaded_image1_1655144301.jpg
Chaussures homme,"Grand Dakar, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3739993_uploaded_image1_1655123314.jpg
Chaussures homme,"Dakar Plateau, Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_3739592_uploaded_image1_1655109325.jpg
Baskets Air Force 1 Custom,"Ouakam, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3739394_uploaded_image1_1655081607.jpg
Baskets Jordan 1,"Ouakam, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3739391_uploaded_image1_1655081260.jpg
Chaussures hommes,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3738843_uploaded_image1_1655050581.jpg
Chaussures  hommes,"Grand Dakar, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3738158_uploaded_image1_1654992191.jpg
Sandales  homme,"Ouest Foire, Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_3737939_uploaded_image1_1654976823.jpg
Sandales homme ,"Parcelle Assainies, Dakar, Sénégal",4 000CFA,https://images.coinafrique.com/thumb_3737591_uploaded_image1_1654958849.jpg
Souliers homme ,"Sicap Liberté, Dakar, Sénégal",19 000CFA,https://images.coinafrique.com/thumb_3737401_uploaded_image1_1654951979.jpg
Baskets Jordan 1,"Sicap Liberté, Dakar, Sénégal",16 000CFA,https://images.coinafrique.com/thumb_3737393_uploaded_image1_1654951780.jpg
Baskets Nike Air Force 1,"Parcelle Assainies, Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3737195_uploaded_image1_1654942623.jpg
Chaussures orthopédiques cuir ,"Medina, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3736622_uploaded_image1_1654890147.jpg
Baskets Air Force 1,"Fass, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3697682_uploaded_image1_1652685258.jpg
Mocassins daim,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3694982_uploaded_image1_1652469067.jpg
Mocassins daim,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3694980_uploaded_image1_1652468954.jpg
Baskets Air Force 1,"Fass, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3694979_uploaded_image1_1652468821.jpg
Baskets Jordan 1,"Sicap Liberté, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_3736184_uploaded_image1_1654871218.jpg
Chaussures  mixte,"Mbao, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3735810_uploaded_image1_1654859778.jpg
Baskets Adidas,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3712067_uploaded_image1_1653519305.jpg
Babouches homme,"Ouest Foire, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3733675_uploaded_image1_1654733096.jpg
Baskets Reebokk,"Ouest Foire, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3703459_uploaded_image1_1652994602.jpg
Baskets Nike Air Force Louis Vuitton ,"Grand Dakar, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3733187_uploaded_image1_1654709508.jpg
Baskets Adidas gazelle,"Ouest Foire, Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3696007_uploaded_image1_1652538260.jpg
Sneakers Berluti,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3708973_uploaded_image1_1653351967.jpg
Chaussures cuir homme ,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3731458_uploaded_image1_1654626770.jpg
Sandales Hermès,"Dakar Plateau, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3730360_uploaded_image1_1654593576.jpg
Chaussures homme,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3690523_uploaded_image1_1652248387.jpg
Chaussures homme,"Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3690518_uploaded_image1_1652248050.jpg
Chaussures homme,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3690517_uploaded_image1_1652247869.jpg
Chaussures homme,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3690513_uploaded_image1_1652247594.jpg
Baskets Jordan 14 Rétro,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3714967_uploaded_image1_1653702723.jpg
Chaussures homme ,"Fann, Dakar, Sénégal",17 000CFA,https://images.coinafrique.com/thumb_3729411_uploaded_image1_1654529678.jpg
Baskets Nike Air Max,"Ouest Foire, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3692764_uploaded_image1_1652363397.jpg
Boots homme ,"Ouest Foire, Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_3706913_uploaded_image1_1653227661.jpg
Chaussures  Adidas ,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3728531_uploaded_image2_1654468143.jpeg
Baskets Adidas,"Colobane, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3728110_uploaded_image1_1654446297.jpg
Chaussures homme ,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3728033_uploaded_image1_1654443728.jpg
Babouches royales marocaines,"Point E, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3727290_uploaded_image1_1654385321.jpg
Babouches Royal homme,"Point E, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3727288_uploaded_image1_1654385236.jpg
Babouches hommes,"Point E, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3727286_uploaded_image1_1654385073.jpg
Babouches hommes,"Point E, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3727283_uploaded_image1_1654384934.jpg
Baskets Nike,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3727010_uploaded_image1_1654367289.jpg
Baskets Adidas,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3727008_uploaded_image1_1654367199.jpg
Baskets Adidas,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3726997_uploaded_image1_1654366813.jpg
Baskets Nike Air Force 1,"Sicap Liberté, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3726780_uploaded_image1_1654356513.jpg
Chaussures homme,"Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3686110_uploaded_image1_1651967931.jpg
Chaussures homme,"Ouakam, Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_3725774_uploaded_image2_1654288013.jpeg
Baskets Adidas Yeezy 700,"Grand Dakar, Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_3725660_uploaded_image1_1654282545.jpg
Baskets Jordan 7,"Grand Dakar, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_3725659_uploaded_image1_1654282455.jpg
Chaussures Chekich ,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_3688321_uploaded_image1_1652115706.jpg
Chaussures homme ,"Dakar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_3725398_uploaded_image1_1654272162.jpg
Baskets New Balance 550,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3725056_uploaded_image1_1654260755.jpg
Baskets Jordan 1 Low Cactus Jack,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3725048_uploaded_image1_1654260458.jpg
Baskets Jordan 1 ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3725043_uploaded_image1_1654260226.jpg
Chaussures homme,"Mbao, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3724686_uploaded_image2_1654247928.jpeg
Chaussures homme,"Mbao, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3724676_uploaded_image1_1654247609.jpg
Chaussures homme,"Mbao, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3724672_uploaded_image3_1654247436.jpeg
Chaussures homme,"Dakar, Sénégal",13 000CFA,https://images.coinafrique.com/thumb_3684795_uploaded_image1_1651879589.jpg
Chaussures homme,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3684783_uploaded_image1_1651879113.jpg
Chaussures   homme,"Diamalaye 2, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_3724157_uploaded_image2_1654207076.jpeg
Chaussures hommes,"Diamalaye 2, Dakar, Sénégal",13 000CFA,https://images.coinafrique.com/thumb_3724145_uploaded_image2_1654206660.jpeg
Chaussures Louis Vuitton,"Patte d'oie, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3723939_uploaded_image1_1654198739.jpg
Sandales cuir homme ,"Fann, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3723893_uploaded_image1_1654196132.jpg
Sandales cuir homme,"Fann, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3723887_uploaded_image1_1654195885.jpg
Sandales cuir homme,"Fann, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3723885_uploaded_image1_1654195781.jpg
Sandales cuir homme,"Fann, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_3723880_uploaded_image1_1654195685.jpg
Chaussures homme,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3723787_uploaded_image1_1654192792.jpg
Chaussures homme,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3723777_uploaded_image1_1654192630.jpg
Chaussures Timberland,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3723129_uploaded_image1_1654176037.jpg
Chaussures Rase Geoxer,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3723121_uploaded_image1_1654175852.jpg
Chaussures Wallabees,"Mamelles, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3723092_uploaded_image1_1654175025.jpg
Baskets Adidas Yeezy 100,"Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3722656_uploaded_image1_1654163113.jpg
Chaussures homme,"Guediawaye, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3722484_uploaded_image1_1654156904.jpg
Chaussures en cuir,"Guediawaye, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3722482_uploaded_image1_1654156633.jpg
Chaussures en cuir,"Guediawaye, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3722200_uploaded_image2_1654130806.jpeg
Chaussures homme,"Guediawaye, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3722194_uploaded_image1_1654130493.jpg
Chaussures  homme,"Hann Bel-Air, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_3722070_uploaded_image1_1654124667.jpg
Sandales orthopédiques,"Grand Yoff, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_3721865_uploaded_image1_1654116304.jpg
Babouches cuir homme ,"Grand Yoff, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_3721862_uploaded_image1_1654116208.jpg
Sandales friperie homme,"Colobane, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3721563_uploaded_image1_1654105932.jpg
Sandales friperie homme,"Colobane, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3721561_uploaded_image1_1654105870.jpg
Sandales friperie homme,"Colobane, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_3721559_uploaded_image1_1654105813.jpg
Chaussures homme,"Parcelle Assainies, Dakar, Sénégal",4 000CFA,https://images.coinafrique.com/thumb_3719980_uploaded_image1_1654056926.jpg
Chaussures homme Timberland,"Guediawaye, Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_3719719_uploaded_image1_1654037008.jpg
